grid_id,avg_pop,sample_count,grid_lon,grid_lat,pop_weight
다사61254400,1313.0483182123653,2976,127.06163596334282,37.49444260444207,0.14216860005322082
다사61254425,961.7253209005377,1488,127.06162279203757,37.4966959566867,0.10412955914243097
다사61254450,5584.950920026883,1488,127.06160961926555,37.4989493080657,0.604703301967713
다사61254475,1163.5208391801082,1488,127.06159644502664,37.50120265857903,0.12597870660554866
다사61254500,1243.4264153225806,1488,127.06158326932061,37.50345600822669,0.13463037900713049
다사61254525,1286.9062741263442,1488,127.06157009214729,37.50570935700868,0.13933810420726514
다사61254550,989.3132573113206,2968,127.06155691350658,37.50796270492496,0.10711660710058839
다사61254575,614.2080812500002,1488,127.06154373339822,37.51021605197549,0.06650258169598036
다사61254600,1336.3398315860218,1488,127.06153055182209,37.5124693981603,0.14469045839120018
다사61254625,1490.1505223790323,1488,127.06151736877801,37.514722743479346,0.16134411102527216
다사61254650,36.06929818548386,1488,127.0615041842658,37.516976087932626,0.0039053563808784807
다사61254675,144.39097224462367,1488,127.06149099828528,37.519229431520095,0.01563374485128547
다사61254700,257.95032889784943,1488,127.06147781083628,37.52148277424175,0.027929236597022112
다사61254725,46.74531465053762,1488,127.06146462191863,37.523736116097574,0.005061288187750762
다사61504150,37.77631216397848,1488,127.06459482664009,37.47191948610673,0.004090181100751896
다사61504175,176.1557066532258,1488,127.06458175486563,37.4741728478527,0.019073030183969587
다사61504200,141.84626458333332,1488,127.06456868163559,37.47642620873327,0.01535821993667845
다사61504225,1231.1393156066756,2217,127.06455560694984,37.47867956874843,0.13330000925523686
다사61504250,43.8247566532258,1488,127.06454253080813,37.480932927898145,0.004745068566512949
다사61504275,173.6950065188172,1488,127.06452945321034,37.483186286182395,0.01880660107514904
다사61504300,60.87967305107526,1488,127.06451637415628,37.48543964360118,0.006591667472795409
다사61504325,1483.150039045699,1488,127.06450329364581,37.48769300015448,0.160586142791056
다사61504350,155.16398629032258,1488,127.06449021167872,37.489946355842264,0.01680017894513196
다사61504375,148.94704623655915,1488,127.06447712825485,37.49219971066452,0.01612704784112076
다사61504400,191.06386377688167,1488,127.06446404337406,37.49445306462123,0.020687191520034617
다사61504425,3991.838854502689,1488,127.06445095703613,37.49670641771238,0.43221116368005075
다사61504450,66.35930987903228,1488,127.06443786924093,37.49895976993794,0.007184968028323576
다사61504475,271.2788218413978,1488,127.06442477998826,37.501213121297894,0.02937236184711442
다사61504500,961.036375873656,1488,127.06441168927795,37.50346647179225,0.10405496451508416
다사61504525,1731.3122246639787,1488,127.06439859710986,37.50571982142095,0.18745558089637349
다사61504550,1027.933912936828,2976,127.06438550348379,37.50797317018401,0.11129820839222333
다사61504575,1686.7883597446237,1488,127.06437240839955,37.510226518081375,0.18263481729099362
다사61504600,1128.5794480510756,1488,127.06435931185702,37.51247986511306,0.12219547289523888
다사61504625,408.673267204301,1488,127.06434621385598,37.51473321127904,0.04424856684383983
다사61504650,1097.6905510752692,1488,127.0643331143963,37.51698655657929,0.11885101772224325
다사61504675,86.36891041666668,1488,127.06432001347778,37.51923990101378,0.009351481519565538
다사61504725,33.15624406639003,1205,127.06429380726357,37.523746587285466,0.0035899492323017467
다사61754175,12.635693077956994,1488,127.06740907207197,37.474183232766784,0.0013681132450944421
다사61754200,8.845854032258064,1488,127.06739608372433,37.47643659448794,0.0009577733481684941
다사61754225,13.968019436264198,2377,127.06738309393042,37.47868995534375,0.0015123691498827884
다사61754250,90.35236236559139,1488,127.06737010269002,37.48094331533415,0.0097827846019448
다사61754275,210.3434932795699,1488,127.06735711000302,37.48319667445915,0.022774668346229106
다사61754300,2044.4752588709678,1488,127.06734411586918,37.485450032718745,0.2213629013994304
다사61754325,2161.501889112904,1488,127.06733112028836,37.487703390112884,0.23403380768648382
다사61754350,120.68915934139785,2976,127.06731812326042,37.48995674664157,0.013067461865018403
다사61754375,3592.81660920699,1488,127.06730512478516,37.49221010230477,0.38900754868969406
다사61754400,3361.5663598790316,1488,127.0672921248624,37.494463457102476,0.3639692285053512
다사61754425,4169.512606518819,1488,127.067279123492,37.49671681103467,0.45144855825264785
다사61754450,85.20749247311831,1488,127.06726612067375,37.49897016410135,0.00922573050125133
다사61754475,1364.0615192204302,1488,127.06725311640753,37.501223516302446,0.1476919880892559
다사61754500,128.58812862903227,1488,127.0672401106931,37.503476867637985,0.013922712498152183
다사61754525,776.4301031586023,1488,127.06722710353037,37.505730218107935,0.08406696027417888
다사61754550,151.3194744959677,2976,127.06721409491914,37.50798356771229,0.01638391942740481
다사61754575,99.28774304435484,2976,127.06720108485922,37.510236916451,0.01075025133140368
다사61754600,50.761147379032266,1488,127.06718807335045,37.51249026432408,0.005496097256951863
다사61754625,21.773416666666666,96,127.06717506039264,37.514743611331504,0.0023574883901376865
다사61754650,14.967536717428093,591,127.06716204598567,37.516996957473246,0.001620590584403593
다사61754675,0.0,1488,127.06714903012933,37.519250302749285,0.0
다사62004225,5.526801276881721,1488,127.07021058235748,37.4787002742794,0.0005984072249346933
다사62004250,1139.236462701613,1488,127.07019767601858,37.48095363510503,0.12334934730534153
다사62004275,4267.110763104837,1488,127.07018476824247,37.4832069950653,0.46201587180627224
다사62004300,6235.288158266129,1488,127.07017185902905,37.485460354160196,0.6751177211787492
다사62004325,47.90542634408603,1488,127.0701589483781,37.48771371238971,0.005186897773543989
다사62004350,4268.0888614247315,1488,127.07014603628944,37.48996706975382,0.46212177413060035
다사62004375,78.51734477718355,2805,127.07013312276293,37.49222042625249,0.008501363454823649
다사62004400,351.9349284274193,1488,127.07012020779841,37.49447378188572,0.038105296956988624
다사62004425,449.2601991263443,1488,127.07010729139567,37.496727136653476,0.0486430641458645
다사62004450,957.6086467741935,1488,127.07009437355457,37.49898049055576,0.10368383160194375
다사62004475,141.78527614247315,1488,127.07008145427496,37.50123384359254,0.015351616492512493
다사62254175,9.08958673139159,927,127.07306371081353,37.47420379964864,0.0009841631893817875
다사62254200,5.543365316786415,1531,127.07305089223124,37.47645716303459,0.0006002006748266836
다사62254225,1.4663202284946237,1488,127.07303807222155,37.47871052555526,0.0001587639169277574
다사62254250,316.37591482142847,2800,127.07302525078428,37.48096388721064,0.03425519097572532
다사62254275,1558.604992002688,1488,127.07301242791932,37.4832172480007,0.16875592975181414
다사62254300,1914.0455350134405,1488,127.07299960362644,37.48547060792546,0.20724079257147957
다사62254325,1065.6106342069893,1488,127.0729867779055,37.48772396698486,0.11537760641838792
다사62254350,5741.132265924552,1617,127.07297395075632,37.489977325178906,0.6216136342020431
다사62254375,211.95119930555563,1584,127.07296112217873,37.49223068250757,0.02294874062661761
다사62254400,3867.0237012768825,1488,127.07294829217261,37.49448403897084,0.41869696518985383
다사62254425,993.1892307123657,1488,127.07293546073774,37.49673739456869,0.10753627308288849
다사62254450,41.31167704973119,2976,127.07292262787395,37.49899074930111,0.004472968138755996
다사62254475,15.227588508064517,2976,127.07290979358108,37.50124410316807,0.001648747354039038
다사62504175,21.716748333333342,900,127.07589103232988,37.47421398161624,0.002351352699999249
다사62504200,0.9281302419354839,1488,127.0758782986305,37.47646734582635,0.00010049209563184092
다사62504225,14.012684139784946,1488,127.07586556351316,37.47872070917125,0.0015172051626046827
다사62504250,222.8896136424731,1488,127.07585282697775,37.48097407165089,0.02413308322202096
다사62504275,65.40906705167174,1645,127.07584008902403,37.48322743326528,0.007082081721245109
다사62504300,62.90058272849464,1488,127.07582734965189,37.485480794014386,0.006810478841491936
다사62504325,1333.7960178091396,2976,127.07581460886114,37.48773415389821,0.14441503026076563
다사62504350,287.68425745967744,2976,127.0758018666516,37.48998751291673,0.031148639066135114
다사62504375,3302.2345600806457,1488,127.07578912302311,37.492240871069896,0.3575451549971817
다사62504400,151.32758985215048,1488,127.07577637797554,37.49449422835773,0.01638479810704777
다사62504425,324.6470641801075,1488,127.07576363150868,37.4967475847802,0.03515073892231986
다사62504450,37.751162836021514,1488,127.07575088362236,37.49900094033727,0.0040874580899545555
다사62754175,8.599696825396823,315,127.07871835526402,37.474224095934794,0.0009311209965321748
다사62754225,38.448680376344086,1488,127.07869305622293,37.478730825127236,0.004162980895052264
다사62754250,92.95868629032256,1488,127.07868040458946,37.48098418842568,0.010064980937391702
다사62754275,4811.921294422043,1488,127.07866775154721,37.4832375508589,0.5210045239809833
다사62754300,69.5034696908602,2976,127.07865509709596,37.48549091242691,0.007525397845407336
다사62754325,75.89762051052394,2233,127.07864244123553,37.48774427312967,0.008217716214771199
다사62754350,1182.5263669690862,2976,127.07862978396582,37.489997632967174,0.12803650542494793
다사62754375,1348.0315554673398,2771,127.07861712528661,37.492250991939386,0.14595636459842853
다사62754400,403.3388816532258,1488,127.07860446519773,37.4945043500463,0.04367099318152939
다사62754425,13.006171034946236,1488,127.07859180369908,37.49675770728789,0.0014082262643681314
다사62754450,246.12114737903227,1488,127.07857914079042,37.49901106366417,0.026648447342750604
다사63004225,53.38713151881719,1488,127.08152055034131,37.478740873423135,0.005780422276630844
다사63004250,972.8890913978498,1488,127.08150798361001,37.4809942375349,0.10533830188320009
다사63004275,83.41510739247315,1488,127.08149541547937,37.48324760078149,0.009031662336251488
다사63004300,87.17381586021506,1488,127.08148284594917,37.48550096316291,0.009438631610310319
다사63004325,1305.1270453012912,2788,127.08147027501927,37.48775432467913,0.1413109345242477
다사63004350,47.401590658602174,1488,127.0814577026895,37.49000768533014,0.005132345619545868
다사63004375,112.46853077956995,1488,127.08144512895973,37.4922610451159,0.012177383992039797
다사63004400,1103.654187634409,1488,127.08143255382976,37.49451440403644,0.11949672271959887
다사63004425,250.99450584677427,1488,127.08141997729943,37.49676776209168,0.027176103896821402
다사63004450,99.830507594086,1488,127.08140739936859,37.499021119281636,0.010809018457581374
다사63254225,145.57929946236564,1488,127.08434804585892,37.47875085405884,0.015762409436288344
다사63254250,638.3391795026881,1488,127.08433556402993,37.48100421897844,0.0691153449955077
다사63254275,611.6447692876342,1488,127.08432308081103,37.483257583032916,0.06622504242485484
다사63254300,170.77807748655914,1488,127.08431059620207,37.48551094622227,0.01849077437538577
다사63254325,2699.1413550428742,2449,127.08429811020287,37.48776430854648,0.2922460220768022
다사63254350,1472.7309054435482,1488,127.08428562281324,37.49001767000552,0.15945802464228756
다사63254375,1268.089057862903,1488,127.08427313403305,37.49227103059937,0.13730069457354024
다사63254400,1286.2828987231185,1488,127.08426064386214,37.494524390328024,0.13927060904569724
다사63254425,199.95877547043006,1488,127.08424815230033,37.496777749191445,0.02165027652271787
다사63504150,22.284063037634407,1488,127.08721272526464,37.47200066467813,0.0024127779622545595
다사63504200,52.1534842992624,949,127.08718793831247,37.476507400447225,0.0056468507273352096
다사63504225,229.37212943548383,1488,127.08717554276627,37.47876076703424,0.024834969194023837
다사63504250,174.3825739247312,1488,127.08716314583977,37.48101413275621,0.018881046542376094
다사63504275,5940.735880577958,1488,127.0871507475328,37.48326749761309,0.6432254561489089
다사63504300,108.70954973118283,1488,127.08713834784523,37.48552086160492,0.011770385204665888
다사63504325,559.9765578629035,1488,127.08712594677685,37.48777422473162,0.06063073398728845
다사63504350,1984.0708908769168,2543,127.08711354432755,37.49002758699322,0.21482269696391862
다사63504375,187.16507547043005,1488,127.08710114049711,37.49228094838967,0.020265055283504706
다사63504400,65.1966855846774,2976,127.0870887352854,37.49453430892097,0.007059086393943717
다사63504425,63.070431350806416,2976,127.08707632869229,37.49678766858709,0.006828868980316307
다사63754250,1338.8885094758066,1488,127.08999072903005,37.48102397886808,0.14496641317713724
다사63754275,75.93331727150537,1488,127.08997841563519,37.48327734452191,0.008221581235170505
다사63754300,17.34465672043011,1488,127.08996610086915,37.485530709310716,0.00187797016312725
다사63754325,3.1799185483870964,1488,127.08995378473179,37.48778407323446,0.0003443015478081942
다사63754350,232.13560470430104,1488,127.08994146722296,37.49003743629313,0.025134180886998186
다사63754375,1941.5196362903225,1488,127.08992914834245,37.49229079848671,0.2102155151784682
다사63754400,110.40766908602147,1488,127.08991682809014,37.49454415981518,0.011954246870723514
다사63754425,0.5615985551075267,2976,127.08990450646584,37.49679752027852,6.0806353630800275e-05
